Name,Team,Competition,Minutes,Primary Position,Age,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,Assists,xG Assisted,Key Passes,OP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,Dribbles,Successful Dribbles,Dispossessed,PAdj Interceptions,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Ball Recov. F2,Ball Recoveries,PAdj Tackles,PAdj Tack&Int,Dribbles Stopped%,Aerial Win%,Pressures,PAdj Pressures,Counterpressures,Counterpress Regains,OP Passes,Passing%,Long Ball%,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Jung Chi-In,Daegu,K League 1,1043,Winger,27,0.26,0.19,0.08,2.42,11,32,5,,0.17,0.06,0.69,0.6,0.43,0.25,3.11,1.99,0.6,1.73,0.29,0.15,16.31,8.03,0,2.42,2.68,4.75,0.5,0.79,43,46,14.67,10.63,2.24,0.26,20.11,62,54,2.07,0.27,0.43,20.11,80,7.71,4.83,0.17,0.09,0.09,0.17,3.63,3.71,0,50,0.35,27,0.17,17,-0.02,0.08,0.02,0.06,,0.14
Kim Min-Woo,Ulsan,K League 1,982,Winger,34,0.18,0.17,0.14,1.19,15,23,1,,0.09,0.16,1.1,1.01,0.27,0.33,2.29,1.65,0.73,1.56,1.05,0.73,18.78,7.79,0.02,4.03,3.67,6.23,1.55,2.6,57,60,16.13,19.09,3.39,0.18,33.9,84,58,2.93,0.57,0.72,32.16,89,5.15,12,1.28,1.01,0.27,1.1,4.31,5.31,0,21,0.55,43,1.1,14,0.1,0.06,0.06,-0.07,,0.15
Lucas Barcellos,Daegu,K League 1,878,Winger,26,0.1,0.29,0.09,3.07,3,33,5,,0,0.07,0.92,0.92,0.1,0.36,4,4,1.74,3.38,0.32,0,28.49,14.35,0.01,3.18,3.38,6.25,1.34,1.66,50,30,24.19,13.76,3.48,0.31,24.6,73,78,3.89,0.4,0.64,35.57,75,7.04,9.33,1.13,1.13,0,0.41,4.51,5.64,0,36,0.82,42,0.61,17,0.02,0.09,0.01,-0.1,,0.03
Seong-Uk Jin,Jeju United FC,K League 1,785,Winger,31,0.23,0.14,0.08,1.72,13,13,3,,0,0.12,1.15,1.15,0.23,0.26,2.87,2.87,0.92,2.06,0.47,0.52,20.63,9.06,0.02,4.01,3.44,6.19,0.81,1.27,38,39,18.34,14.61,3.55,0.11,22.69,62,67,2.87,0.32,0.45,24.99,79,5.97,7.45,0.8,0.8,0,0.69,5.96,6.76,0.11,14,0.23,33,0.92,16,-0.11,0.15,0.02,-0.07,,-0.01
An Tae-Hyun,Jeju United FC,K League 1,3148,Full Back,31,0.11,0.07,0.09,0.74,15,23,1,,0,0.05,0.8,0.8,0.11,0.11,1.54,1.66,0.63,1.63,1.15,0.91,19.96,10.38,0.01,5,4.57,9.49,2.06,3.21,55,38,16.61,13.6,3.83,0.6,31.45,82,58,3.29,0.3,0.33,29.31,87,4.44,9.46,0.8,0.77,0.03,0.14,1.2,1.97,0,36,0.43,45,0.14,23,0.1,0.08,0.05,0.02,,0.25
Choi Woo-jin,Incheon United,K League 1,1717,Full Back,20,0,0.04,0.05,0.79,0,20,1,,0.21,0.16,1.52,0.84,0.21,0.2,2.31,3.04,1.57,1.36,0.41,1.29,16.09,8.39,0.01,3.41,3.3,8.02,1.31,1.72,52,30,14.46,15.9,3.09,0.21,42.55,78,46,3.98,0.32,0.36,41.56,91,5.19,11.11,2.36,1.41,0.94,0.37,2.2,3.62,0,27,0.79,38,0.58,16,0.17,0.11,0.03,-0.01,,0.3
Hong Chul,Daegu,K League 1,2572,Full Back,34,0.03,0.03,0.05,0.49,7,29,0,,0.07,0.06,0.91,0.7,0.1,0.09,1.4,0.77,0.31,0.7,0.85,1.01,15.96,8.26,0.01,3.36,3.5,8.82,1.54,2.38,55,31,13.02,9.92,2.87,0.24,42.65,78,44,4.65,0.38,0.4,37.44,96,3.71,9.17,1.26,0.8,0.45,0.1,0.73,1.54,0.03,33,0.42,19,0.07,26,0.17,0.05,0.03,-0.01,,0.24
Jung Dong-Yoon,Incheon United,K League 1,2619,Full Back,30,0,0.03,0.05,0.62,0,22,1,,0.03,0.04,0.52,0.52,0.03,0.07,1.13,0.82,0.27,0.69,1.07,1.22,16.56,8.9,0.02,4.19,3.33,7.94,1.84,2.91,69,57,13.67,12.23,2.75,0.1,40.72,81,58,3.44,0.26,0.28,35.15,94,4.49,9.24,0.76,0.76,0,0.07,1.31,2.06,0.03,59,0.52,33,0.14,19,0.05,0.1,0.04,-0.02,,0.17
Kim In-Gyun,Daejeon Hana Citizen FC,K League 1,1520,Full Back,26,0.12,0.18,0.09,2.01,6,29,3,,0.06,0.07,1.01,0.77,0.18,0.24,3.02,1.9,0.65,1.24,0.59,0.43,12.2,5.74,0,2.01,3.79,7.11,0.56,1.15,50,42,10.42,9.45,1.54,0,24.81,75,37,3.14,0.33,0.44,24.64,85,6.52,9.12,1.07,0.71,0.36,0.12,4.26,4.97,0.06,28,0.3,19,0.53,16,0.04,0.09,0.01,-0.09,,0.05
Park Jin-Seong,Daejeon Hana Citizen FC,K League 1,711,Full Back,23,0,0.01,0.03,0.51,0,25,1,,0,0,0.13,0.13,0,0.02,0.63,0.38,0,0.76,1.11,1.55,13.3,7.73,0.02,2.79,3.04,5.95,0.86,1.97,57,72,11.27,8.18,1.65,0.25,24.95,67,40,2.28,0.16,0.17,19.5,92,2.85,5.19,0.51,0.51,0,0.13,0.89,1.39,0,75,0.51,21,0.13,29,0.04,0.03,0.1,-0.01,,0.16
Ahn Hyun-Beom,Jeonbuk Motors,K League 1,1933,Full Back,30,0.09,0.06,0.1,0.61,15,38,1,,0.09,0.09,0.79,0.79,0.19,0.15,1.4,0.42,0.05,0.65,0.83,2.33,13.13,6.19,0.02,3.03,2.19,5.07,2.02,2.85,67,50,10.75,11.5,2.14,0.14,31.8,79,46,3.4,0.37,0.42,27.42,93,4.47,9.73,0.84,0.84,0,0.33,2.09,2.93,0,39,0.42,33,0.47,20,0.05,0.05,0,-0.01,,0.08
Choi Jun,Seoul,K League 1,3430,Full Back,25,0.03,0.01,0.04,0.34,8,23,0,,0.08,0.08,0.68,0.66,0.1,0.09,1.02,1.13,0.58,0.6,2.35,2.85,13.59,6.46,0.02,3.46,3.86,8.53,1.83,4.18,48,52,10.73,11.86,2.23,0.16,46.24,79,52,5.56,0.39,0.43,39.23,95,4.21,11.76,1.18,1.05,0.13,0.05,0.45,1.5,0.05,40,0.73,31,0.13,23,0.11,0.06,0,-0.01,,0.16
Doo Hyun-Seok,Gwangju,K League 1,1449,Full Back,29,0,0.01,0.02,0.5,0,25,0,,0.19,0.13,1.37,0.87,0.19,0.14,1.86,0.62,0.31,0.25,1.05,2.85,13.3,8.57,0.01,4.16,3.98,9.32,2.71,3.76,60,32,10.13,12.24,2.05,0.31,57.91,84,57,9.63,0.44,0.48,50.95,99,4.64,14.66,2.3,1.49,0.81,0.06,0.43,1.93,0.12,22,0.75,24,0.06,21,0.17,0.08,0.01,-0.02,,0.25
Eo Jeong-Won,Pohang Steelers,K League 1,1950,Full Back,25,0.05,0.06,0.08,0.69,7,33,1,,0.09,0.09,0.55,0.51,0.14,0.14,1.25,0.78,0.28,1.02,1.89,1.52,18.78,10.84,0.05,4.29,3.14,7.38,2.63,4.53,56,44,15.37,17.61,4.06,0.23,50.34,85,53,5.63,0.37,0.43,45.41,95,4.86,10.2,1.06,0.97,0.09,0.09,0.97,1.94,0.05,22,0.28,22,0.18,22,0.1,0.1,0.08,0,,0.27
Hwang Mun Ki,Gangwon,K League 1,3529,Full Back,28,0.05,0.04,0.06,0.71,7,29,1,,0.18,0.07,0.61,0.61,0.23,0.12,1.33,1.45,0.64,1.43,1.28,1.05,18.36,10.79,0.02,4.82,3.26,8.19,2.44,3.72,60,40,14.77,14.06,1.94,0.36,36.78,79,49,4.62,0.38,0.44,35.15,91,6.06,8.77,1.25,0.99,0.26,0.13,0.99,1.99,0,27,0.56,27,0.2,20,0.17,0.11,0.07,-0.02,,0.33
Kang-min Choi,Ulsan,K League 1,749,Full Back,22,0.12,0.09,0.09,0.96,13,63,1,,0,0.1,0.96,0.96,0.12,0.19,1.92,1.44,0.84,0.84,1.21,2.63,22.84,13.1,0.02,5.29,2.88,8.53,3.48,4.69,48,38,18.75,20.7,2.76,0.48,42.19,77,46,4.93,0.33,0.43,37.86,92,5.13,11.3,1.56,1.56,0,0.12,1.8,3.37,0,23,0.6,45,0.24,24,0.13,0.06,0.05,0.06,,0.3
Kim Kang-San,Sangju Sangmu,K League 1,885,Full Back,26,0,0.03,0.06,0.51,0,20,1,,0,0.03,0.3,0.3,0,0.07,0.81,0.71,0.41,0.61,2.39,0.9,18.1,10.17,0.07,4.57,3.56,10.88,2.59,4.98,59,62,14.44,12.09,2.64,0.51,39.44,73,51,4.17,0.32,0.34,30.6,96,4.55,7.83,1.02,0.51,0.51,0.1,0.81,1.32,0.1,20,0.2,29,0.1,27,0.19,0.05,0.03,-0.04,,0.23
Kim Moon-Hwan,Daejeon Hana Citizen FC,K League 1,1378,Full Back,29,0,0.02,0.07,0.26,0,50,0,,0.07,0.03,0.39,0.39,0.07,0.05,0.65,0.91,0.33,0.46,2.28,1.7,10.45,4.18,0.03,3.59,2.87,9.28,1.32,3.6,50,46,8.36,6.54,2.29,0.46,39.85,86,45,2.16,0.27,0.29,33.97,96,4.48,6.6,0.33,0.33,0,0.07,0.72,1.05,0,60,0.26,25,0.07,22,0.08,0.06,0.04,-0.02,,0.16
Kim Tae-Hwan,Jeonbuk Motors,K League 1,1714,Full Back,35,0,0,,0,,,0,100,0.11,0.07,0.32,0.26,0.11,0.07,0.32,0.95,0.63,0.84,0.96,0.99,6.2,2.94,0.01,2.26,2.52,7.25,0.66,1.62,42,44,5.04,4.97,1.05,0.16,42.33,81,54,5.51,0.31,0.37,36.71,95,4.72,11.82,1.21,1.16,0.05,0.16,0.47,1.63,0,48,0.63,31,0.21,24,0.23,0.07,0,0.01,,0.31
Kim Tae-Hyun,Sangju Sangmu,K League 1,1078,Full Back,28,0.17,0.05,0.05,1,17,25,1,,0,0.01,0.25,0.25,0.17,0.06,1.25,0.92,0.67,1.25,1.89,2.54,15.02,7.51,0.02,4.59,3.09,9.01,2.55,4.44,52,69,11.69,12.28,2.67,0.5,33.55,73,60,3.84,0.19,0.21,28.88,91,5.3,6.34,0.67,0.5,0.17,0.08,1.59,2.09,0.08,25,0.33,27,0.08,27,0.09,0.06,0.05,-0.02,,0.17
Lee Yong,Suwon FC,K League 1,2750,Full Back,38,0.03,0,0.02,0.13,25,50,0,,0.03,0.05,0.79,0.72,0.07,0.05,0.92,0.56,0.33,0.23,1.19,2,14.34,8.38,0.03,3.37,2.49,6.87,2.69,3.88,52,71,11.16,10.89,2.09,0.2,54,83,58,8.02,0.41,0.44,45.4,98,3.53,13.16,1.64,1.51,0.13,0.16,0.46,1.96,0.07,36,0.79,39,0.16,33,0.28,0.05,0.05,0,,0.38
Park Soo-Il,Sangju Sangmu,K League 1,1960,Full Back,28,0,0.04,0.04,1.01,0,27,1,,0.05,0.04,0.73,0.73,0.05,0.08,1.75,0.6,0.28,0.78,1.84,1.85,14.7,6.66,0.03,4.13,4.45,9.55,1.86,3.7,58,46,12.22,12.06,3.21,0.51,38.3,78,53,4.64,0.43,0.46,32.15,93,4.91,11.3,0.83,0.69,0.14,0.09,1.29,1.97,0.05,39,0.51,26,0.23,23,0.1,0.05,0.03,-0.02,,0.17
Seol Young-Woo,Ulsan,K League 1,795,Full Back,26,0,0.03,0.07,0.45,0,25,0,,0.11,0.12,0.79,0.79,0.11,0.15,1.25,0.11,0.11,0.91,1.07,3.37,8.72,4.19,0.01,2.83,3.28,8.72,2.17,3.24,70,43,6.91,9.85,1.81,0.11,55.04,88,73,4.64,0.54,0.61,49.72,97,4.34,16.31,1.59,1.59,0,0.45,2.15,3.74,0,29,0.79,37,0.34,20,0.19,0.08,0.06,0.02,,0.35
Shin Kwang-Hoon,Pohang Steelers,K League 1,2406,Full Back,37,0,0,0.02,0.07,0,0,0,,0,0.05,0.52,0.49,0,0.05,0.6,0.34,0.19,0.45,1.33,1.99,12.38,5.87,0.02,3.25,2.66,7.37,2.1,3.43,65,38,9.54,10.09,2.02,0.19,60.15,85,56,7.03,0.46,0.46,52.59,98,4.09,9.13,1.53,1.5,0.04,0.04,0.11,1.61,0.11,15,0.26,28,0.04,33,0.24,0.08,0.03,0,,0.35
Yoon Jong-Gyu,Seoul,K League 1,809,Full Back,26,0,0.02,0.04,0.44,0,25,0,,0.11,0.09,1.22,1.11,0.11,0.1,1.67,1.33,0.56,0.33,0.91,1.43,13.9,8.45,0.05,4.45,3,8.9,1.41,2.32,71,39,11.9,11.6,2.22,0.44,40.6,78,53,4.34,0.45,0.47,34.26,95,4.88,10.34,1.22,1.11,0.11,0.22,0.78,1.89,0,55,0.67,60,0.33,27,0.12,0.07,0.12,-0.02,,0.29
Yun Il-Lok,Ulsan,K League 1,2233,Full Back,32,0,0.03,0.04,0.65,0,38,1,,0,0.05,0.52,0.52,0,0.08,1.17,1.21,0.77,0.69,2.63,2.64,16.37,8.91,0.02,4.72,3.35,8.59,3.1,5.74,53,53,12.7,14.76,2.46,0.16,43.54,80,52,4.31,0.41,0.44,38.06,95,4.75,11.41,0.89,0.69,0.2,0.12,0.93,1.61,0.04,18,0.32,27,0.12,19,0.07,0.08,0.11,-0.03,,0.23
Aaron Calver,Daejeon Hana Citizen FC,K League 1,1552,Centre Back,28,0,0,0.02,0.12,0,0,0,,0,0,0.12,0.12,0,0.01,0.23,0.41,0.06,0.23,0.93,3.75,14.32,8.17,0.09,5.39,1.68,6.73,2.07,3,53,59,11.19,10.1,2.03,0.35,56.12,89,56,5.22,0.21,0.21,45.57,98,4.22,6.49,0.29,0.29,0,0.06,0.35,0.64,0,0,0.06,25,0.06,28,0.09,0.04,0.03,0,,0.16
Ahn Young-Kyu,Gwangju,K League 1,2015,Centre Back,35,0,0.04,0.07,0.58,0,31,0,,0,0.01,0.22,0.22,0,0.05,0.8,0.22,0.13,0.09,1.33,5.01,8.75,4.42,0.04,3.66,3.08,10.94,1.79,3.13,68,67,6.56,7.56,1.96,0.27,62.34,90,75,4.73,0.32,0.36,49.03,99,5.56,5.31,0.22,0.22,0,0,1.12,1.34,0,20,0.04,33,0,21,0.08,0.07,0.07,-0.03,,0.19
Byeon Jun-Soo,Gwangju,K League 1,1801,Centre Back,23,0.1,0.07,0.07,0.95,11,26,0,,0.05,0.02,0.2,0.2,0.15,0.08,1.15,0.35,0.15,0.45,1.11,5,8.65,4.95,0.06,3.8,2.85,11,1.38,2.5,73,66,6.5,8.16,1.85,0.45,63.18,87,65,5.7,0.47,0.52,50.68,99,7.1,6.15,0.15,0.15,0,0,1.5,1.65,0.05,0,0,0,0,28,0.07,0.08,0.02,-0.01,,0.16
Choi Kyu-Baek,Suwon FC,K League 1,1961,Centre Back,30,0.05,0.02,0.07,0.32,14,43,0,,0,0.01,0.28,0.28,0.05,0.04,0.6,0.09,0.05,0.09,0.78,3.93,7.34,4.13,0.07,3.44,1.74,8.08,1.23,2.02,86,67,5.42,5.15,0.92,0.18,43.29,88,62,1.88,0.33,0.34,32,99,4.67,2.11,0.14,0.14,0,0,0.87,1.01,0,0,0,,0.05,27,0.07,0.03,0.04,-0.01,,0.13
Gwon Wan-Gyu,Seoul,K League 1,2493,Centre Back,33,0.07,0.07,0.09,0.79,9,23,0,,0,0.01,0.14,0.14,0.07,0.08,0.94,0.29,0.18,0.29,1.19,4.01,8.38,4.26,0.08,3.25,2.2,8.81,1.36,2.55,64,61,6.46,7.8,1.37,0.25,60.43,88,61,3.03,0.56,0.6,48.45,99,4.51,4.01,0.22,0.22,0,0.14,1.77,1.99,0,33,0.11,43,0.25,23,0.06,0.04,0.08,-0.04,,0.14
Hong Joon-Ho,Jeju United FC,K League 1,627,Centre Back,31,0.14,0.03,0.04,0.72,20,40,0,,0,0,0.14,0.14,0.14,0.03,0.86,0.57,0.14,0,1.05,3.39,8.75,4.88,0.06,2.44,2.15,9.04,1.28,2.33,43,71,7.03,6.38,0.86,0,39.16,82,46,2.01,0.41,0.41,26.39,97,5.4,3.16,0.29,0.29,0,0,1.29,1.58,0,0,0,0,0,27,0.04,0.04,0,-0.05,,0.04
Hwang Seok-Ho,Ulsan,K League 1,1275,Centre Back,35,0,0.04,0.11,0.35,0,0,0,,0,0,0.07,0.07,0,0.04,0.42,0.21,0.14,0.07,0.9,7.1,7.69,4.31,0.09,3.53,2.12,9.53,1.33,2.23,75,68,5.79,7.93,1.13,0.07,67.68,92,69,3.88,0.41,0.42,53.21,100,5.07,4.52,0.42,0.42,0,0,0.49,0.92,0,17,0.07,100,0,19,0.08,0.06,0.04,-0.04,,0.13
Jeong Tae-Wook,Jeonbuk Motors,K League 1,1122,Centre Back,27,0,0.04,0.07,0.56,0,0,0,,0,0.01,0.16,0.16,0,0.05,0.72,0.24,0.08,0.16,0.92,4.22,8.99,4.49,0.09,4.01,2.17,7.38,0.91,1.83,40,59,7.22,7.23,1.44,0.32,46.22,87,49,2.57,0.41,0.48,35.79,98,3.99,2.89,0.08,0.08,0,0.08,1.69,1.77,0,100,0.16,100,0.08,25,0.07,-0.02,0.08,-0.06,,0.07
Kim Dong-Min,Incheon United,K League 1,1436,Centre Back,30,0.06,0.04,0.12,0.38,17,33,0,,0,0.02,0.31,0.31,0.06,0.06,0.69,0.88,0.25,0.31,2.19,2.47,13.85,7.33,0.01,5.2,2.63,9.53,2.17,4.36,50,59,10.84,11.4,2.26,0.44,55.27,85,48,3.89,0.39,0.4,45.81,97,4.67,7.33,0.63,0.63,0,0.13,0.69,1.32,0,50,0.31,29,0.06,21,0.1,0.06,0.05,0.02,,0.22
Kim Jin-Hyeok,Daegu,K League 1,3027,Centre Back,31,0,0.03,0.04,0.65,0,23,1,,0,0.01,0.12,0.12,0,0.03,0.77,0.18,0.12,0.33,1.41,3.52,8.65,4.25,0.06,3.75,2.23,9.16,1,2.41,42,68,6.93,5.44,1.04,0.18,37.25,82,61,2.14,0.31,0.32,28.21,97,4.17,3.15,0.18,0.18,0,0,0.89,1.07,0,17,0.06,22,0.03,28,0.05,0.04,0.06,-0.02,,0.14
Kim Ki-Hee,Ulsan,K League 1,2126,Centre Back,35,0,0.03,0.08,0.38,0,56,0,,0.04,0.04,0.25,0.25,0.04,0.07,0.64,0.17,0.04,0.3,1.01,5.7,8.38,3.47,0.04,3.39,1.95,9.57,1.36,2.37,75,69,6.35,7.22,1.02,0.08,58.35,87,58,3.9,0.37,0.4,45.56,99,4.69,4.95,0.42,0.42,0,0.04,0.8,1.23,0,30,0.13,30,0.04,22,0.08,0.05,-0.01,0.01,,0.13
Kim Min-Duk,Sangju Sangmu,K League 1,1179,Centre Back,28,0,0.02,0.11,0.15,0,0,0,,0,0.01,0.08,0.08,0,0.02,0.23,0.23,0,0.46,1.08,4.61,9.39,5.19,0.06,4.89,1.76,7.94,1.45,2.53,56,60,7.02,7.34,1.15,0.23,39.32,87,69,2.14,0.36,0.38,31.15,97,5.18,2.29,0.08,0.08,0,0,0.38,0.46,0,0,0,,0,26,0.04,0.01,-0.02,-0.02,,0
Kim Tae-Han,Suwon FC,K League 1,2208,Centre Back,28,0.08,0.05,0.16,0.33,25,25,0,,0,0,0.08,0.08,0.08,0.05,0.41,0.04,0,0.29,0.67,4.49,8.35,4.4,0.08,3.95,2.16,8.35,0.89,1.56,46,57,6.77,6.59,0.98,0.2,43.48,87,65,2.69,0.35,0.39,34.48,99,3.88,3.79,0.12,0.08,0.04,0.08,0.86,0.94,0,0,0,0,0.16,24,0.04,0.02,0,0.01,,0.06
Kim Yeon-Soo,Incheon United,K League 1,1446,Centre Back,31,0,0.01,0.06,0.12,0,50,0,,0.06,0.01,0.12,0.12,0.06,0.02,0.25,0.31,0.25,0.5,1.27,3.95,15.87,7.78,0.06,5.17,2.93,12.45,2.68,3.95,88,67,11.45,10.55,2.18,0.31,52.53,84,56,4.73,0.3,0.32,39.65,98,4.76,7.1,0.19,0.12,0.06,0.06,0.37,0.5,0,0,0,,0.06,30,0.09,0.07,0.03,-0.01,,0.19
Ku Ja-Ryoung,Jeonbuk Motors,K League 1,1045,Centre Back,32,0,0.04,0.13,0.34,0,0,0,,0,0.01,0.09,0.09,0,0.05,0.43,0.09,0.09,0.26,1.07,4.13,7.49,3.1,0.04,4.57,1.64,7.93,0.81,1.87,57,55,6.37,5.77,0.43,0,52.63,91,65,1.46,0.4,0.41,41.09,99,4.14,1.64,0.17,0.17,0,0.17,0.86,1.03,0,0,0.09,100,0.17,17,0.01,0.03,0.04,-0.04,,0.04
Lee Dong-Hee,Pohang Steelers,K League 1,2226,Centre Back,24,0,0.02,0.07,0.32,0,0,0,,0,0,0.04,0.04,0,0.03,0.36,0.12,0.08,0.12,1.55,4.36,10.51,4.89,0.11,5.05,2.18,9.02,1.97,3.51,68,67,8.17,8.65,1.78,0.49,68.08,90,64,2.26,0.48,0.49,54.22,100,3.61,2.3,0.04,0.04,0,0.04,0.85,0.89,0.04,0,0,0,0.04,25,0.07,0.05,0.03,-0.03,,0.11
Lee Jung-Taek,Daejeon Hana Citizen FC,K League 1,2331,Centre Back,26,0,0.01,0.06,0.12,0,33,0,,0.04,0.03,0.23,0.19,0.04,0.04,0.35,0.31,0.12,0.46,1.14,2.85,13.94,8.11,0.05,3.74,2.12,7.34,1.44,2.58,61,58,10.89,8.62,2.16,0.12,39.53,84,63,2.24,0.2,0.21,30.27,97,3.9,4.9,0.46,0.42,0.04,0.08,0.5,0.93,0,50,0.27,54,0.15,24,0.07,0.03,0.04,-0.01,,0.13
Lim Chai-Min,Jeju United FC,K League 1,1542,Centre Back,34,0,0.01,0.03,0.29,0,0,0,,0,0,0.12,0.12,0,0.01,0.41,0.06,0,0.35,0.24,4.9,9.51,5.25,0.08,4.26,1.98,8.7,1.3,1.54,63,65,7.24,5.76,1.17,0.18,43.19,84,58,2.22,0.17,0.18,33.15,98,4.26,2.51,0.06,0.06,0,0.06,0.76,0.82,0.06,0,0,,0.06,29,0.04,0.03,-0.01,-0.02,,0.04
Lim Jong-Eun,Ulsan,K League 1,1992,Centre Back,34,0,0.02,0.06,0.36,0,25,0,,0,0.02,0.18,0.18,0,0.04,0.54,0.09,0.05,0.09,1.67,5.47,6.96,3.61,0.08,4.38,2.03,9.22,1.4,3.07,67,67,5.51,6.45,1.13,0.14,59.86,90,68,3.3,0.38,0.39,45.54,100,4.32,3.89,0.18,0.18,0,0.05,0.95,1.13,0,0,0,0,0.05,23,0.06,0.03,0.06,0,,0.15
Marko Tuci,Gangwon,K League 1,2968,Centre Back,26,0.03,0.02,0.07,0.33,9,27,0,,0.06,0.01,0.18,0.18,0.09,0.04,0.52,0.24,0.15,0.15,0.7,3.45,8.79,4.82,0.08,4.34,1.27,7.06,1.3,2.01,63,71,6.79,6.38,1,0.27,48.85,91,62,3.91,0.37,0.38,39.02,99,4.99,4.21,0.12,0.09,0.03,0.03,0.91,1,0,25,0.03,25,0.06,26,0.06,0.05,-0.05,-0.02,,0.04
Park Jin-Sub,Jeonbuk Motors,K League 1,2428,Centre Back,29,0,0.05,0.13,0.41,0,9,0,,0,0.02,0.19,0.19,0,0.07,0.59,0.15,0.07,0.11,1.42,4.23,10.9,5.49,0.06,3.85,2.45,9.15,2.28,3.71,75,67,7.86,8.56,1.74,0.22,56.3,89,64,3.85,0.46,0.49,42.32,99,4.82,5.89,0.11,0.11,0,0.26,1.82,1.93,0.04,33,0.04,20,0.3,22,0.04,0.05,0.03,-0.06,,0.06
Park Seung-Wook,Sangju Sangmu,K League 1,2942,Centre Back,27,0,0.01,0.05,0.28,0,22,0,,0.06,0.01,0.31,0.31,0.06,0.03,0.58,0.15,0.09,0.15,1.24,3.31,11.38,5.84,0.08,4.37,2.11,9.33,1.87,3.1,67,40,8.84,8.7,1.32,0.21,51.54,87,60,4.65,0.43,0.46,40.65,99,5.17,5.9,0.28,0.28,0,0,0.55,0.83,0.06,22,0.09,43,0,29,0.09,0.05,-0.02,0.01,,0.12
Rim Chang-Woo,Jeju United FC,K League 1,1997,Centre Back,32,0.05,0.03,0.03,0.77,6,24,0,,0,0.04,0.59,0.59,0.05,0.06,1.35,0.68,0.36,0.63,1.34,2.26,13.25,7.21,0.04,3.97,4.06,9.19,1.77,3.11,61,53,10.5,9.38,1.89,0.27,48.23,80,51,5.81,0.38,0.42,40.79,97,4.31,6.9,0.81,0.72,0.09,0.05,0.54,1.26,0.09,33,0.27,26,0.09,29,0.14,0.06,0.05,-0.03,,0.22
Yazan Alarab,Seoul,K League 1,1108,Centre Back,28,0,0.04,0.05,0.73,0,33,0,,0,0.02,0.32,0.32,0,0.06,1.06,0.16,0.08,0.32,1.58,4.68,9.26,4.39,0.06,3.98,2.03,10.56,1.51,3.09,67,73,7.07,6.26,1.06,0.24,49.38,86,55,2.52,0.43,0.46,37.84,98,6.39,2.84,0.16,0.16,0,0.08,1.95,2.11,0,50,0.08,20,0.08,30,0.11,0.05,0.14,0,,0.29
Yeon Je-Un,Jeju United FC,K League 1,1531,Centre Back,30,0,0.01,0.07,0.18,0,0,0,,0,0,0.12,0.12,0,0.02,0.29,0,0,0.29,0.74,2.2,6.76,3.41,0.09,3.88,2.41,8.7,0.69,1.43,40,64,5.82,4.42,0.47,0.18,44.98,91,69,2,0.28,0.28,35.1,99,3.97,2.35,0.12,0.12,0,0,0.41,0.53,0,50,0.06,100,0,20,0.02,0.04,0.04,-0.01,,0.09
Baek Sung-Dong,Pohang Steelers,K League 1,1728,Centre Forward,33,0.1,0.11,0.1,1.09,10,38,2,,0.05,0.15,1.77,1.15,0.16,0.26,2.86,0.36,0.16,0.73,0.14,0.36,10.73,5.31,0.01,2.08,2.03,4.37,0.45,0.59,25,18,9.84,10.37,2.24,0.31,25.73,80,49,2.5,0.43,0.51,23.7,92,4,8.7,2.19,1.04,1.15,0.31,2.97,4.01,0,24,0.62,36,0.52,11,0.11,0.07,0.01,-0.01,,0.19
Choi Kyoung-Rok,Gwangju,K League 1,2441,Centre Forward,29,0.07,0.08,0.09,0.88,8,21,1,100,0.07,0.12,1.55,0.88,0.15,0.2,2.43,0.92,0.26,1.29,0.84,1.01,16.3,8.55,0.03,3.58,3.1,6.45,1.68,2.52,38,42,13.94,16.01,3.28,0.59,31.45,84,64,3.58,0.44,0.49,29.24,89,5.13,9.4,1.84,0.77,1.07,0.26,2.73,3.5,0.15,8,0.18,29,0.55,12,0.06,0.03,0.02,0,,0.11
Heo Young-Joon,Pohang Steelers,K League 1,1361,Centre Forward,31,0.2,0.25,0.12,1.98,10,27,3,,0.2,0.12,1.19,1.19,0.4,0.37,3.17,0.4,0.2,1.65,0.2,0.4,22.09,10.65,0.03,3.44,2.18,4.3,0.98,1.18,50,45,20.04,19.87,2.71,0.13,26.05,81,79,2.25,0.38,0.48,23.21,87,3.36,7.21,0.66,0.66,0,0.4,5.29,5.95,0.2,10,0.2,27,0.86,10,-0.03,0.03,0,0.06,,0.06
